求人番号,求人タイトル,勤務先名,勤務地,雇用形態,キャンペーン名,ステータス,表示回数,クリック数,クリック率,平均クリック単価,費用,応募数,アクション数,応募率,応募単価
1733-0292-08q8,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,東京都,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qa,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,東京都,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qb,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,東京都,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qd,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,東京都,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qg,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteB,非公開,北海道,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qj,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,大阪府,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qk,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,大阪府,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08ql,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,千葉県,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qm,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,神奈川県,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qn,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteA,非公開,神奈川県,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qp,20代活躍/未経験可/RPAエンジニア（Zapier）/JPiteB,非公開,広島県,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
1733-0292-08qt,"20代活躍/未経験可/AIエンジニア（ChatGPT API）/JPiteA",非公開,東京都,正社員,,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
